TABLE,PKEY,NAME,PROJECTID,SETID,PID,ADDRSLCT,ADDRESS,ALIAS,ALIASTYPE,P1,P2,P3,P4,P5,P6,P7,P8,TYPE,FORMAT,ISSCALE,SCALEOFFST,SCALEFACT,ISDEADBAND,DEADBAND,ISMODIFY,MSINPUT,MSOUTPUT,MSAUTOSUBS,MSUNIT
DESetAnalog,8449,2f5d21db-84a4-4fce-bf51-12e7abb3b2f9,0,GW3RMUC06,"PCPTHO_RC0008CM_K2,IN",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8450,ed8dd1d1-15ed-4877-89c2-cda3fc3565cf,0,GW3RMUC06,"PCPTHO_RC0008CM_K1,IN",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8451,07de310b-47f1-423e-803b-49a8e75505b5,0,GW3RMUC06,"PCPTHO_RC0008CM_K3,IN",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8452,84138fdd-7cc4-4618-a50c-54c3ded4ee2c,0,GW3RMUC06,"PCPTHO_RC0008CM_K3,PF",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8453,8cd5340d-852a-47a1-9a96-eb08664707ff,0,GW3RMUC06,"PCPTHO_RC0008CM_K2,PF",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8454,c0a30501-25ed-42b9-b0a5-78fcaddd1f95,0,GW3RMUC06,"PCPTHO_RC0008CM_K1,PF",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8455,c934004e-c060-4ec9-bb6b-273f64a6f9b3,0,GW3RMUC06,"PCPTHO_RC0008CM_K3,PSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8456,851bcd21-3698-4da6-b398-6ec31dd90bb6,0,GW3RMUC06,"PCPTHO_RC0008CM_K2,PSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8457,23e72b00-e962-4185-bf65-4b3bc6132ef3,0,GW3RMUC06,"PCPTHO_RC0008CM_K1,PSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,20,0
DESetAnalog,8458,b71bf221-0c61-45e9-80db-5242327c8f8a,0,GW3RMUC06,"PCPTHO_RC0008CM_K3,QSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8459,c684eee2-947b-4af7-873f-ed050c0b94bf,0,GW3RMUC06,"PCPTHO_RC0008CM_K1,QSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,10,0
DESetAnalog,8460,8a15cbae-c841-4811-b813-e6d562d3035d,0,GW3RMUC06,"PCPTHO_RC0008CM_K2,QSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8461,4b7fca5b-9f22-4f69-a454-d22d91a52fd3,0,GW3RMUC06,"PCPTHO_RC0008CM_K3,VAB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8462,ec3459fc-01c4-4032-924d-17a8f57e967e,0,GW3RMUC06,"PCPTHO_RC0008CM_K2,VAB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8463,04393ca9-b335-4c51-8cc2-abe82b3bccfe,0,GW3RMUC06,"PCPTHO_RC0008CM_K1,VAB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8464,f3dc4792-890f-407d-b330-61a8f2e351e0,0,GW3RMUC06,"PCPTHO_RC0008CM_K3,VBC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8465,f0139247-004e-4266-9aef-951e2fc587f5,0,GW3RMUC06,"PCPTHO_RC0008CM_K2,VBC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8466,9fbd8632-1f60-461f-ae84-7917276edc3e,0,GW3RMUC06,"PCPTHO_RC0008CM_K1,VBC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8467,fc12ba71-7f9f-4603-8493-a898dcfea53f,0,GW3RMUC06,"PCPTHO_RC0008CM_K2,VCA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8468,561296a1-6349-47f4-bbd4-acf15064fab7,0,GW3RMUC06,"PCPTHO_RC0008CM_K3,VCA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8469,0491cdb2-ee84-4f04-9015-1578761acdb5,0,GW3RMUC06,"PCPTHO_RC0008CM_K1,VCA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8470,f3b1a056-b34e-4680-be42-0d4c6f4b8eac,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,AGLA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8471,d67b09da-8fb5-4a6c-8159-89c9151484f8,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,AGLA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8472,ba32f556-8170-4088-aeef-63e162036329,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,AGLB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8473,1617c50a-4efe-42d7-ad5d-432ec26d211f,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,AGLB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8474,cad2c3c9-1a9d-43d4-b501-7ef4690fcf70,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,AGLC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8475,0ad71b7a-eb05-4490-94cb-d013c263c0ff,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,AGLC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8476,cf4e5b7b-6609-402d-bda4-ac24aabad162,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,IA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8477,cc240b9b-67d3-428a-8878-48badb14f06e,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,IA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8478,42fb5065-3104-4891-9411-4e25f3b401b2,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,IB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8479,0a8b142c-0e50-481b-9b50-b0c3b7a3fb9f,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,IB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8480,cc4cb722-3785-41aa-af7f-18eec045d4a5,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,IC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8481,87a1c712-dce0-40bd-a4c6-b9a3af93d2ba,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,IC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8482,62b53c51-026e-4425-8d01-7d8dad7565b8,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,IN",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8483,0192ed2f-8fc4-466b-a67d-635e85c7eaa0,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,IN",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8484,4d9786dd-a0d9-4583-aef7-0200ca77c23d,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,PF",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8485,4959e0d5-3667-43cf-973c-c0e272b943df,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,PF",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8486,2460a0c0-cf38-4096-9a18-751d899eedb0,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,PSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,20,0
DESetAnalog,8487,25c4a0a8-27e7-48dc-9179-c2a90417ce44,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,PSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8488,42ef8493-4def-49ce-90ac-3722a0d4af92,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,QSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,10,0
DESetAnalog,8489,e563e910-65d9-4e12-8a00-0a1687f09564,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,QSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8490,33dcb17e-dbac-46bc-a82e-5caff86f5fb4,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,VAB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8491,796af7a0-d09c-46c0-b02f-23c681837647,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,VAB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8492,2b770b09-a8f8-4f67-bd94-c392d5180e6e,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,VBC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8493,8da4ce21-5bd9-4985-a62d-ee0a8bd8905f,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,VBC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8494,a3c37c2f-58f1-4de6-88a7-247c4723318b,0,GW3RMUC06,"PCPTHO_RC0009CM_K1,VCA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8495,b8455491-9869-46fa-9e82-f5b929581c05,0,GW3RMUC06,"PCPTHO_RC0009CM_K2,VCA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8496,f20cebc2-2f55-4c09-a48c-be678655c816,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,AGLA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8497,58cf5c53-9816-42fe-b101-7bb685048bbf,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,AGLA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8498,e38b6321-4041-4042-a8ff-ccb85c0ea1b5,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,AGLA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8499,464d62a7-3ecd-4dfd-84f1-aa8220aacc00,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,AGLB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8500,d99c886e-cf0d-47e7-b06d-b7d7e5e55c83,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,AGLB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8501,072cc723-5082-4984-aa74-62211480837b,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,AGLB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8502,9aa1b845-5df5-4ac1-a851-2b5b8558aebd,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,AGLC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8503,1e6deb9e-4d10-47f4-b594-611ca370e094,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,AGLC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8504,d6b72f87-2133-4347-90ad-ef0fb4d6fd5e,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,AGLC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8505,3a188e89-15e9-4650-8704-2bce57faea72,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,IA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8506,24e83c2f-c605-49fe-bddb-fd8078a4efe9,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,IA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8507,00f63709-fca1-4297-bece-fda3c0237a6a,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,IA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8508,c645ecb6-9619-4f16-9761-0eb08a92718e,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,IB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8509,409401c9-61c5-4c65-a750-f2d2275a67f7,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,IB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8510,14d15f59-5d7b-43ab-b8e3-e07082925700,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,IB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8511,706110b1-e9fd-427f-9c9b-84a9ef1200d0,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,IC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8512,6b4ab7c1-af8c-4419-98cd-1164c3610a0e,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,IC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8513,965dbd71-dbfd-450f-98d0-6c265b7ce530,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,IC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8514,407d1deb-3095-4f43-bf24-273d53e49e0b,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,IN",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8515,0c553d5d-9a17-4ddf-afaa-83a665c09e6d,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,IN",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0
DESetAnalog,8516,2ecb3290-6d2f-4875-9984-8407abdcdfe2,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,IN",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8517,d77305df-9ac5-4c08-affd-d7112d5ea79d,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,PF",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8518,02bb0cac-2b26-42cb-ab67-189b326b171a,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,PF",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8519,9a70602a-49f1-4114-849d-be7ecd14f811,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,PF",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8520,e7806266-6a8e-462c-b917-01a06d44a40b,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,PSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8521,5a13e43a-b39a-4d0b-9039-1c031b34ef1c,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,PSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8522,8c18afbe-9ed6-4796-8e2f-6665e09cc1eb,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,PSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,20,0
DESetAnalog,8523,34de61cc-a48c-4588-acef-b5550f8fa6b9,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,QSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8524,c7f5a65f-9450-4f37-bece-0fd97b8eaa4c,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,QSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,10,0
DESetAnalog,8525,88a92dcf-5406-4360-8ecb-19455e0556db,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,QSUM",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8526,06fabaef-3c52-48e7-92db-99c7f11337ac,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,VAB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8527,a16d2c4a-67f1-4586-acab-52fe9fe1728d,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,VAB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8528,95a63b2f-848e-4307-a9af-8fb491065b95,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,VAB",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8529,fea144b7-eb48-448c-b2f3-082b7a497f40,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,VBC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8530,cd3e4ae0-23d6-4525-bb0a-eae95083edbb,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,VBC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8531,3be11c33-85e0-400c-ad3f-d7b41899e372,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,VBC",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8532,c28cbeac-e1f3-479f-8645-c7fc6d631f75,0,GW3RMUC06,"PCPTHO_RC0010CM_K3,VCA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8533,f4b92005-ad27-4519-b020-0969f87df529,0,GW3RMUC06,"PCPTHO_RC0010CM_K2,VCA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
DESetAnalog,8534,eff4a4cf-7001-400b-b0dc-db0423aaa3a4,0,GW3RMUC06,"PCPTHO_RC0010CM_K1,VCA",0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
